,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
91630,116.0013888888061,5.0,0.9179,0.4361111111111111,7.26,5.64,1,2,0,0,3,1,0,0,0,0,0,0.45986446628869254
260379,-3093.9523032405414,5.0,0.9682,0.465625,7.36,7.55,2,0,0,0,4,1,0,0,1,2,0,0.30809885000075204
247220,487.0368865737692,5.0,0.9293,0.34,7.72,6.4,3,0,0,0,2,0,0,0,0,1,1,0.45993805335527715
40555,1008.8409606483764,5.0,0.9515,0.6114404761904761,9.57,9.43,3,0,0,2,6,0,1,0,1,2,4,0.48044143917075854
73093,-2761.94920138875,3.0,0.9816,0.5294543063773832,6.94,20.45,5,0,1,0,10,1,3,0,3,1,12,0.4960242542013902
199072,133.6501851854846,3.0,0.9797,0.5415059671511283,5.25,20.07,6,3,1,3,14,5,4,0,3,6,8,0.6940186250106724
103997,206.80517361080277,3.0,0.971,0.6341382575757576,8.53,9.86,3,0,1,2,5,1,2,0,0,0,11,0.47338724777881597
98942,313.55474537052214,5.0,0.9548,0.386111111111111,10.84,5.93,1,0,0,0,2,1,0,0,0,1,1,0.46549579739509656
30682,59.75798611110076,4.0,0.9862,0.4536281179138322,8.28,13.22,3,1,0,1,3,2,0,0,0,1,9,0.5657997782934407
178082,306.1940856478177,5.0,0.9817,0.6166666666666667,8.32,2.85,2,0,0,0,7,2,0,0,2,0,1,0.38293706677006917
175857,1993.9419560185636,3.0,0.7845,0.4214285714285714,6.43,5.73,3,0,0,0,4,0,2,0,1,0,1,0.5453970841896251
98426,68.75107638863847,5.0,0.9413,0.6166666666666667,7.03,3.63,2,0,1,0,2,1,0,2,0,1,0,0.429334863389663
255927,9.1207291665487,5.0,0.9081,0.3199999999999999,8.02,2.61,3,0,0,0,5,0,0,0,0,0,0,0.37583327595202476
263337,2114.130925925914,1.0,-0.9007,0.4192460317460318,9.7,34.61,10,1,1,3,6,7,5,1,3,10,11,0.9297130695276012
39915,374.3321759258397,1.0,-0.8885,0.4188131313131313,4.85,7.05,4,0,0,0,4,4,1,0,0,1,4,0.6015932609767378
231489,617.7709143520333,1.0,0.9758,0.5797385620915033,12.75,12.25,2,1,0,0,4,1,1,0,0,4,10,0.5985014028654113
63534,128.69754629628733,5.0,0.8779,0.5648333333333333,9.6,3.38,0,0,0,1,3,2,0,0,0,0,4,0.3856084026829546
83613,383.880277778022,4.0,0.9545,0.7333333333333334,4.92,1.88,1,0,0,0,5,1,0,0,2,0,2,0.3614148849081693
137719,153.31835648138076,5.0,0.9854,0.5369747899159664,6.87,6.14,0,1,0,0,7,1,0,0,0,4,0,0.4669537616188647
117932,1366.0348263890482,3.0,0.9022,0.6416666666666667,5.97,3.54,1,0,0,1,7,0,0,0,1,0,3,0.48107620796833356
35805,211.1418518521823,1.0,-0.0772,0.3747767857142857,7.58,10.77,3,1,0,0,3,1,2,0,4,3,0,0.5910607570033444
184841,-3198.5447337962687,1.0,0.1779,0.3483333333333333,6.3,3.08,2,0,0,0,1,1,0,0,0,1,1,0.32367554998799847
206314,69.66633101878688,4.0,0.9738,0.4978535353535352,8.59,8.37,6,0,1,0,10,4,0,0,1,2,1,0.5698361595412653
146379,69.94468750013039,4.0,0.9661,0.615909090909091,9.32,5.49,1,0,0,0,6,1,1,0,2,1,2,0.4130143006254829
186483,-1570.0431712963618,5.0,0.9612,0.5392857142857143,10.88,8.18,1,0,0,0,2,1,2,0,2,1,0,0.35167725583424186
66924,78.16878472222015,5.0,0.9897,0.5220238095238096,10.76,7.2,2,1,1,0,6,3,0,1,2,1,0,0.5249787290007838
8163,256.17583333328366,5.0,0.9493,0.6019092970521543,7.69,20.07,5,0,0,10,6,2,1,0,2,2,18,0.5439811028074432
36979,363.1957754632458,5.0,0.802,0.5681216931216931,9.88,9.08,3,0,1,1,4,2,2,0,1,3,3,0.47495844330739845
128016,307.00144675932825,5.0,0.9545,0.6429166666666667,5.98,4.66,3,0,0,0,7,1,0,0,0,2,4,0.38431228953845326
45227,254.6967245372944,3.0,0.8519,0.4269607843137254,9.62,10.21,1,0,0,0,2,0,2,0,3,5,1,0.5042612701899828
55165,47.64472222235054,4.0,0.7184,0.2666666666666666,6.78,2.1,1,0,0,0,1,0,0,0,2,0,0,0.37707952392198446
71242,-2449.93324074056,5.0,0.8932,0.6708333333333334,4.3,1.94,2,0,0,0,0,0,0,0,0,1,0,0.21385892920157232
186692,-374.8044328703545,1.0,-0.0516,0.507351290684624,7.69,12.49,7,1,0,0,3,0,1,0,0,1,1,0.6074979572224858
136815,44.73905092617497,2.0,-0.5267,0.8055555555555555,10.27,1.35,0,0,0,0,1,0,0,0,0,0,4,0.3659841648000255
144881,305.4854398146272,5.0,0.9858,0.7578125,7.33,5.16,6,0,0,2,5,2,0,4,0,0,0,0.467292204657802
14473,57.77951388899237,5.0,0.5859,0.9,8.8,1.23,0,0,0,0,1,1,0,0,0,0,3,0.3000145167151611
118619,94.97457175934689,5.0,0.9711,0.6238333333333335,6.47,6.27,2,1,0,0,5,1,0,1,1,3,0,0.4415704977389843
172523,90.83134259283544,5.0,0.9619,0.671969696969697,8.01,8.84,5,0,0,0,4,2,1,0,2,1,1,0.44500564448168306
262792,-3308.005324074067,1.0,-0.8779,0.4655555555555555,5.37,9.78,5,0,0,0,0,3,4,0,3,5,0,0.3468943579497459
67717,771.309861110989,4.0,0.9942,0.5941468253968255,4.52,15.5,5,0,1,8,16,1,2,4,2,2,9,0.6590551142041629
241209,1704.1496180556717,1.0,-0.7717,0.5240259740259741,9.06,13.12,1,0,1,0,0,2,2,0,4,0,0,0.7547497288938124
206221,294.8659143517725,3.0,0.9712,0.631547619047619,4.62,5.92,1,0,0,2,6,0,1,1,2,0,3,0.45539395444136416
75545,163.81718750018626,5.0,0.6249,0.4833333333333333,4.92,1.67,0,0,0,1,2,2,0,0,0,0,0,0.3945249131554988
44250,40.96218749973923,5.0,0.8074,0.825,4.0,1.87,2,0,0,0,1,0,0,0,0,1,0,0.3124576843290378
262900,55.38886574096978,4.0,0.695,0.4963675213675213,9.55,12.96,8,0,1,3,9,2,1,0,0,2,0,0.6236326579515943
724,152.93733796291053,5.0,0.9757,0.6080124777183602,11.36,9.83,3,0,1,0,6,0,0,2,2,1,9,0.4510614895918379
192585,267.6080208332278,4.0,0.2728,0.625,5.15,2.7,2,0,1,0,1,0,0,2,0,1,2,0.41120850267522663
164618,133.56094907410443,5.0,0.9451,0.5428571428571429,6.3,3.16,1,0,1,3,3,1,0,0,2,1,0,0.38807431082449384
12838,812.7382060182281,4.0,0.9571,0.5981404958677685,6.07,3.67,2,0,1,0,5,3,0,1,2,1,2,0.48823478875450144
127566,91.7245138892904,1.0,-0.9956,0.6508432539682539,8.8,36.2,6,1,0,1,7,1,0,1,1,2,18,0.9028618625557693
142354,300.10820601833984,2.0,-0.618,0.4141090593434343,6.56,20.45,12,0,1,0,4,0,4,1,0,2,6,0.6949588906142534
105786,-2392.619363425765,1.0,-0.5615,0.675,7.22,2.45,3,0,0,0,0,1,0,1,0,0,0,0.3411774012421946
77790,132.86357638891786,2.0,0.3818,0.6302083333333334,8.19,5.57,0,0,0,2,3,0,0,0,0,1,0,0.5190146624554981
234116,527.8528935187496,4.0,0.9825,0.7241958041958042,5.52,6.95,2,0,1,1,10,1,2,0,1,1,6,0.44705287362420487
54023,1048.5554398149252,5.0,0.9686,0.497037037037037,4.8,5.19,2,0,1,0,7,1,2,0,0,2,1,0.4739128510027465
183146,-2415.184814814944,1.0,0.0258,0.0,10.07,2.06,0,0,0,0,0,1,1,0,0,1,1,0.3636784682772937
194863,39.76368055539206,5.0,0.8475,0.4901785714285714,6.76,10.43,0,0,1,1,5,1,0,0,0,0,1,0.5924795242833076
260027,-3306.0972916665487,1.0,0.7425,0.4604166666666667,6.49,11.49,5,0,0,0,4,0,3,0,11,0,1,0.28901576228355624
22748,669.4603240741417,3.0,0.9735,0.7479591836734694,10.85,6.9,1,1,1,1,5,1,0,0,3,0,7,0.47021381748857116
33346,55.28576388861984,5.0,0.9348,0.5426406926406927,8.04,5.76,2,0,0,0,6,0,1,0,1,1,0,0.40546480412563474
247210,169.27414351841435,5.0,0.9773,0.5415,6.65,7.49,6,0,0,1,3,0,1,0,1,0,2,0.3950211413690421
184008,416.7492245370522,5.0,0.5831,0.4158994708994709,8.47,16.88,9,1,0,5,4,1,0,1,1,0,5,0.6245506791999531
232848,-796.7341666668653,4.0,0.967,0.4067888888888889,5.29,38.88,19,1,3,13,7,10,2,0,1,9,5,0.9274353570714561
240877,499.0693402774632,5.0,0.9628,0.5785714285714286,5.81,2.23,0,0,0,0,4,0,0,0,0,1,0,0.3864633432775951
143208,544.0336111113429,1.0,-0.4019,0.2,19.65,3.04,1,0,0,0,0,0,0,0,0,0,3,0.5056047235102251
189559,205.72140046255663,2.0,0.1531,0.7133333333333334,10.76,2.79,1,0,0,1,1,0,1,1,1,0,0,0.42422773048646517
127594,270.78165509272367,3.0,0.9325,0.5565934065934066,6.7,5.93,3,0,0,0,5,0,0,1,0,1,3,0.479909438696555
166532,8.571504629217088,1.0,-0.5437,0.4185185185185185,6.2,6.9,6,0,0,0,3,0,1,0,0,1,3,0.5018746380486244
84946,116.31421296298504,1.0,0.8625,0.4431818181818181,8.4,9.72,3,1,0,0,0,1,3,0,3,4,2,0.5110347957281194
195296,131.3259490742348,5.0,0.9639,0.502022792022792,9.35,5.41,0,0,1,1,4,3,1,0,1,1,1,0.4717132182209644
210625,1336.7181828701869,5.0,0.9816,0.4940025252525252,8.05,10.68,5,0,0,1,7,2,2,0,0,2,0,0.5943439271224967
123360,-2158.992442129645,4.0,0.9798,0.5654648526077098,5.73,22.23,9,1,4,1,5,1,3,8,3,4,4,0.7026272026185896
79819,376.36384259257466,5.0,0.9631,0.7187896825396826,11.45,3.83,1,0,0,0,3,0,0,0,0,0,0,0.3943063217203827
184840,8.793321758974344,5.0,0.7003,0.4605357142857142,8.66,14.81,2,2,0,0,6,0,0,1,0,2,0,0.6481273362416218
211558,-2623.856400462799,5.0,0.9694,0.4181818181818181,7.41,4.63,1,0,1,0,0,0,0,0,0,0,1,0.2876948071872159
223758,1357.5286805555224,4.0,0.9975,0.5973235393448162,6.8,30.72,8,0,4,3,12,5,0,4,6,3,19,0.8912773179732884
88893,48.88858796283603,4.0,0.9895,0.541,8.6,12.32,4,0,0,3,5,0,0,1,1,2,4,0.5473239277969439
259806,332.4861921295524,5.0,0.9798,0.4488888888888889,8.78,3.69,3,1,0,0,4,0,1,0,2,0,2,0.3404570767231991
216370,54.78246527770534,5.0,0.8689,0.9222222222222222,4.92,1.37,0,0,0,0,1,0,0,1,0,1,0,0.3196880090681297
201777,538.8018171298318,4.0,0.9966,0.6082346109175377,9.61,30.11,8,0,0,5,14,2,0,1,6,4,19,0.7605114998604521
31715,-187.91717592580244,1.0,-0.845,0.390625,9.85,9.93,1,0,0,0,2,5,0,0,1,2,1,0.689967358551086
14228,322.0860648150556,1.0,0.2846,0.7151515151515152,8.45,10.22,8,0,1,0,3,1,4,0,2,3,2,0.5074302654368258
262948,-3260.75388888875,1.0,-0.8516,0.1833333333333333,4.77,3.89,0,0,0,0,0,0,1,0,0,0,5,0.30540563215692185
93689,10.732013889122754,2.0,-0.3612,0.4649305555555555,10.31,13.07,3,2,1,3,4,5,2,0,0,3,2,0.701065273392113
191845,741.2696180553176,2.0,0.9022,0.4397727272727273,9.12,7.11,6,0,0,0,5,0,2,0,0,0,1,0.5251904044831751
238120,47.37827546289191,5.0,0.9753,0.6648071625344353,7.54,8.02,1,0,0,0,5,1,1,1,3,2,0,0.4478786720920986
126161,-3181.140844907612,1.0,-0.4096,0.5032585470085471,8.98,21.55,7,0,1,3,6,2,7,0,0,0,20,0.438628410408021
18276,6.709166666958481,5.0,0.9734,0.5800000000000001,11.39,3.67,5,0,0,0,3,0,0,0,1,0,0,0.3414770862685062
234615,192.5543287037872,5.0,0.3182,0.674074074074074,6.42,3.63,1,0,0,1,3,0,0,0,1,3,0,0.36002484990339617
262572,-2626.5969212963246,1.0,-0.5588,0.4375,12.36,5.02,0,0,0,2,1,2,0,1,3,1,1,0.39007732778995635
50816,395.1452430556528,5.0,0.9186,0.6050264550264549,7.08,4.63,5,0,0,1,5,1,0,0,0,1,2,0.39215414990165426
113292,2158.126944444608,5.0,0.9633,0.5575,12.3,4.6,2,0,0,0,6,0,0,0,0,3,2,0.49058233755417635
25776,-3232.881759259384,5.0,0.7964,0.4933333333333333,8.13,3.53,1,0,0,0,3,0,0,0,0,0,0,0.2359483899736077
78541,298.81291666673496,3.0,0.9186,0.535,7.91,8.84,0,0,0,2,2,2,2,1,2,1,6,0.5031060313742977
165140,-1288.2077083331533,4.0,0.9823,0.5373888888888889,5.47,3.83,1,0,0,1,6,0,0,1,3,1,2,0.31602181995471573
189756,-616.1949884258211,5.0,0.9607,0.5477777777777777,6.96,2.88,1,0,0,0,4,0,0,0,0,0,1,0.333420619677274
172270,7.704351851716638,1.0,-0.4588,0.6958333333333334,6.18,2.84,0,0,0,0,3,2,0,0,2,0,0,0.49057181610943834
217469,790.0059375003912,1.0,0.2448,0.4833333333333333,6.61,7.02,1,1,1,0,0,0,2,1,7,1,0,0.522940933151665
12107,-236.75170138897371,5.0,0.8306,0.5812499999999999,6.28,4.52,2,0,0,0,2,1,1,0,0,2,0,0.3690727208756632
8980,1085.46745370375,5.0,0.9712,0.58,9.0,10.66,5,0,1,2,5,1,0,0,1,2,1,0.5816310032809617
150731,37.8564930553548,1.0,-0.8225,0.2904761904761905,5.64,6.82,3,2,0,0,1,2,1,1,2,3,1,0.5543732285779054
150819,67.4585532406345,5.0,0.8726,0.375,5.6,2.85,1,0,0,1,3,0,0,0,0,3,1,0.36303812297854543
47025,1051.007488425821,1.0,0.4106,0.2699404761904762,7.92,22.18,9,2,0,0,7,2,3,3,1,2,3,0.8466802907411533
114697,881.2798032406718,5.0,0.9798,0.5459318181818181,10.25,9.95,5,1,0,0,6,1,2,0,0,5,0,0.5085324682265189
243577,400.1322916666977,3.0,0.7688,0.7357142857142857,9.08,2.91,1,0,0,0,6,1,0,0,2,0,2,0.41404413366989057
1094,79.07968749990687,2.0,0.9954,0.5066520376897735,8.65,42.5,9,1,2,3,15,4,11,4,13,6,24,0.821918905749954
94775,-2352.078807870392,1.0,-0.3425,0.4435786435786436,6.43,12.72,6,1,1,2,7,1,4,2,0,3,6,0.4809223378841944
130403,-3083.527557870373,1.0,-0.2373,0.4333333333333333,4.28,1.97,2,0,0,0,0,0,1,1,0,0,0,0.2947823285540167
217083,357.8095949073322,4.0,-0.5423,0.6749999999999999,4.07,4.13,0,1,0,0,0,0,2,2,2,0,3,0.37311546273932067
207740,2612.949189814739,1.0,-0.743,0.4621693121693122,8.65,11.05,2,0,1,0,3,0,7,2,3,1,1,0.6845036962293652
227108,791.3709490741603,5.0,0.9081,0.5166666666666666,6.71,4.22,2,0,0,0,2,0,0,0,0,2,0,0.4239021070492388
239827,41.76059027761221,2.0,0.3182,0.5473333333333333,6.0,5.13,1,0,0,0,4,1,0,1,0,0,0,0.5450014299467879
204225,21.00219907425344,5.0,0.8402,0.5526515151515152,7.5,4.8,1,0,0,0,3,2,0,0,0,0,2,0.42647956407470783
110271,1300.0074537037872,1.0,0.9601,0.4352880658436215,7.64,14.32,2,1,0,0,2,1,3,0,4,2,12,0.5983435336723009
186623,221.9606828703545,5.0,0.8934,0.5521212121212121,10.84,4.89,3,0,0,0,1,0,0,0,0,1,1,0.3873025869433977
96675,27.914016203954816,5.0,0.872,0.6166666666666667,9.08,3.04,1,0,0,2,0,0,0,3,0,1,1,0.3777117578507352
230929,1416.8174074073322,4.0,0.9331,0.578957708957709,6.41,4.74,0,0,0,2,7,4,0,1,0,0,5,0.5656775078416145
28864,248.86856481526047,1.0,-0.9672,0.4458603896103896,8.48,12.35,2,0,0,0,1,0,3,0,6,3,5,0.5206974634970291
98862,1627.2003703704104,4.0,0.9485,0.4714285714285715,5.26,2.03,1,0,0,1,2,0,0,1,2,0,0,0.45858147028461727
91481,60.25603009248152,1.0,0.7845,0.7571428571428572,5.17,5.14,1,0,1,1,4,0,0,0,2,0,6,0.4618693326900959
75255,461.05559027800336,5.0,0.9325,0.825,6.48,5.24,1,0,0,0,0,1,0,0,3,1,5,0.3410302437036116
80789,41.399583333171904,1.0,0.5402,0.3417297979797979,10.1,11.49,4,0,0,2,3,0,2,3,2,1,2,0.6270241631433806
20820,32.35570601886138,5.0,0.9891,0.6036263736263735,7.76,7.36,4,0,0,3,8,0,0,3,0,1,1,0.48167841111688486
81097,129.6096064816229,4.0,0.9704,0.5144957983193278,5.58,8.29,2,0,0,1,5,4,1,2,3,3,5,0.49975990316564856
87464,151.47204861138016,1.0,-0.6486,0.4586111111111111,7.98,8.98,5,1,0,0,4,0,0,0,2,1,4,0.5451638597982222
237392,56.928877315018326,1.0,-0.9423,0.4230631437527989,7.55,40.96,18,6,2,0,7,1,11,0,9,4,4,0.8532889937006696
148472,107.81660879589616,5.0,0.9869,0.6584374999999999,10.8,17.88,6,1,0,4,6,1,0,1,8,0,9,0.5113290407889991
239401,185.9536458333023,1.0,0.9123,0.4690928130511465,6.34,23.65,13,2,0,3,9,1,1,1,4,3,22,0.6244075570988318
161418,172.21401620376855,5.0,0.9506,0.5761234796949083,7.85,8.73,9,4,0,0,7,4,0,1,0,0,0,0.5290135092697639
14939,83.948356481269,5.0,0.9413,0.6399999999999999,4.92,1.48,1,0,0,0,3,1,0,0,0,0,0,0.35357510572803036
77138,-2890.404687500093,1.0,0.8953,0.499349938949939,11.26,21.7,2,0,2,0,9,2,8,1,5,0,14,0.5188680676142982
70093,107.20381944440304,1.0,0.7575,0.441425120772947,8.07,32.26,9,1,0,2,17,0,3,2,4,3,26,0.7761013736968998
12039,64.11549768503755,4.0,0.9939,0.5863035113035113,7.48,25.3,8,0,2,10,16,3,2,2,2,2,17,0.7504645822106545
95019,396.37000000011176,3.0,0.8777,0.356024531024531,12.7,32.2,9,0,0,1,13,0,2,3,4,4,12,0.8453664047933819
126904,-3153.6696759257466,2.0,-0.4504,0.8321759259259259,4.92,4.32,3,0,0,1,1,0,1,0,0,0,2,0.25352829391489046
54349,92.58111111074686,5.0,-0.6124,0.6266666666666667,9.33,9.08,4,0,0,1,1,3,1,0,7,0,2,0.40420974839874724
2978,983.2016666666603,1.0,-0.2325,0.4470779220779221,9.65,15.82,6,2,0,0,1,0,3,1,6,6,1,0.6343472660462054
244902,1277.9852777775377,1.0,0.8313,0.4394444444444444,13.77,16.54,0,1,1,0,4,1,9,0,5,1,10,0.596316843905507
89947,116.92643518513069,5.0,0.4019,0.4611111111111111,12.4,3.16,1,0,0,0,1,0,0,0,0,0,0,0.38202925585639685
194305,33.98239583335817,5.0,0.8307,0.4699999999999999,7.58,2.81,0,0,1,0,1,1,1,0,0,1,0,0.39202455845683565
27490,24.59533564839512,5.0,0.9871,0.5360389610389611,9.41,8.67,4,0,0,0,3,1,0,0,0,0,0,0.4954418058754754
220785,37.00060185184702,2.0,0.8093,0.4388095238095238,8.82,13.24,6,0,0,1,1,1,0,0,1,7,3,0.5916879638989607
24128,43.5977893518284,1.0,0.9498,0.5234204952753341,5.66,20.3,5,0,1,5,9,1,4,2,5,2,12,0.6698997186644837
199268,1495.9666435183026,5.0,0.8357,0.425,10.46,1.42,1,0,0,1,2,0,0,0,2,0,0,0.3979799996640503
41520,320.60062499996275,1.0,0.7074,0.6197368421052631,12.62,10.17,1,0,0,0,3,1,0,0,0,3,9,0.5718500561591515
233234,-1938.6374884257093,1.0,-0.9725,0.5597452547452547,7.36,13.88,6,0,0,0,1,2,2,2,0,3,10,0.4951990475545401
178442,650.782870370429,1.0,0.6573,0.5009043927648579,9.46,33.38,8,1,0,1,9,1,9,0,5,4,16,0.7731322754366741
168447,18.66876157419756,1.0,0.9669,0.4873556998556999,12.09,35.58,15,1,1,0,15,1,11,0,5,2,32,0.6234699275697949
45932,1491.888125000056,1.0,0.9977,0.5112590187590188,9.45,54.85,6,0,2,0,15,0,7,8,5,6,0,0.9919749004051359
189049,1977.295775463339,5.0,0.9717,0.592017543859649,11.81,7.7,1,0,1,1,2,2,0,2,1,1,3,0.6086308241289963
257591,340.8233101852238,5.0,0.8629,0.6104166666666666,6.25,5.51,4,4,1,0,2,0,0,1,4,1,0,0.3849588159827068
198822,-1212.558657407295,5.0,0.93,0.3824134199134199,3.32,2.28,1,0,0,0,3,2,0,0,0,1,0,0.33623287952984887
85449,534.8061689813621,2.0,0.9799,0.5209670781893004,8.16,17.88,2,0,1,0,10,1,2,0,1,1,5,0.7593533605361428
83914,103.59002314833924,1.0,0.8481,0.4864583333333334,7.16,13.43,2,2,0,4,5,3,0,0,1,2,4,0.7037839287585074
249106,190.3542245370336,1.0,-0.9624,0.4676608187134503,8.21,13.51,2,0,0,0,1,0,2,1,1,2,0,0.683605545856896
84228,471.8787615741603,1.0,0.1263,0.6916666666666667,5.81,2.44,0,0,0,0,0,0,0,0,4,0,1,0.427117859833042
189730,-378.889097222127,3.0,0.7264,0.4018518518518518,9.17,7.36,4,0,0,0,1,0,1,0,3,4,5,0.36480445189048166
61433,153.6810532407835,1.0,-0.2263,0.6187830687830688,8.2,6.71,2,0,0,0,2,0,0,0,0,0,5,0.517210978008387
176427,-518.670671296306,1.0,-0.4059,0.6000000000000001,8.69,11.77,2,0,0,0,2,1,2,0,6,2,0,0.5413188654241442
241780,391.06247685151175,2.0,-0.5267,0.7204081632653061,6.14,4.04,2,0,0,3,1,0,0,1,2,0,0,0.46252579015077083
253394,14.576898148283362,5.0,0.9201,0.2842424242424242,10.0,4.01,5,0,0,0,2,0,0,0,0,1,0,0.37785338125492085
133369,678.7866898146458,5.0,0.9545,0.692857142857143,9.82,3.47,2,0,1,0,3,0,0,0,1,0,3,0.37813931714563953
60754,60.2703124997206,5.0,0.9931,0.68125,3.63,5.39,1,0,1,2,4,3,0,1,1,1,3,0.4561465099491285
96910,150.15400462970138,5.0,0.9886,0.595807453416149,8.01,11.0,2,0,0,1,4,0,0,0,0,2,1,0.533141676552459
164609,11.854791666846722,4.0,0.975,0.5465467171717171,6.94,12.1,2,3,2,0,12,4,0,2,2,0,0,0.7214769697246359
263921,73.55879629636183,2.0,0.4404,0.4522727272727272,9.28,7.7,1,1,0,0,0,2,1,0,4,1,1,0.5146526133518321
176814,10.340324074029922,2.0,0.9655,0.4499999999999999,8.65,10.86,2,0,2,2,5,4,0,0,3,0,1,0.6954304877061275
249095,254.4821643517353,4.0,0.9556,0.86875,9.5,4.0,1,0,0,0,1,2,0,0,1,0,0,0.41987811761716665
153735,441.8770023146644,1.0,0.9583,0.534424666242848,7.0,22.96,11,0,1,0,7,0,10,4,1,6,1,0.7307049824247401
255673,-2523.781759259291,5.0,0.4201,0.6625,11.33,2.04,1,0,0,0,2,1,0,0,2,0,0,0.21923955069503834
121019,-62.73722222214565,4.0,0.926,0.7000000000000001,6.0,4.67,2,0,0,0,4,0,0,1,1,1,6,0.3562214044416015
75225,-2716.0206944444217,1.0,0.5423,0.425,8.0,2.66,1,1,0,0,1,1,0,0,0,0,0,0.3498068578022152
196142,54.512037036940455,5.0,0.9744,0.6461538461538462,6.94,4.73,5,0,0,0,6,0,0,0,0,0,0,0.3857878294130793
219046,-1946.3713194443844,1.0,-0.985,0.6511111111111111,6.46,9.03,0,0,0,2,5,0,0,0,2,1,3,0.46772475130241686
177170,-2813.849884259049,1.0,-0.9169,0.510952380952381,10.19,7.68,1,1,0,0,3,0,3,0,0,0,0,0.3916288231953563
151714,104.83207175927237,5.0,0.8016,0.1,9.28,2.39,0,0,0,0,0,0,1,1,0,0,1,0.38563898376383116
6650,22.62859953707084,5.0,0.9944,0.5024140211640211,10.14,35.51,7,0,1,2,20,3,2,2,5,7,24,0.8085005650906171
9357,43.74932870361954,5.0,0.9595,0.5581770081770081,5.33,3.78,2,0,0,3,6,0,0,0,0,0,1,0.38320629285687713
110789,26.29931712988764,4.0,0.5719,0.51,8.41,2.5,0,0,1,0,2,1,0,0,1,0,0,0.4233788649451427
186190,87.84717592597008,3.0,0.0258,0.6517857142857144,12.05,6.14,1,2,0,1,1,0,0,1,0,0,0,0.49670539989234613
5012,4526.078043981455,4.0,0.9217,0.5068181818181818,5.02,6.92,4,1,0,1,4,2,0,0,3,1,4,0.6676088094589558
220863,292.2475810186006,1.0,-0.6682,0.4825,5.14,4.1,2,1,0,0,1,0,0,1,2,3,2,0.4737051365137447
17308,-2207.759976851754,4.0,0.8176,0.5000000000000001,5.85,5.21,0,0,1,0,1,1,0,1,3,3,2,0.3174952255318554
205077,-2462.010625000112,2.0,-0.7949,0.5344907407407408,6.29,12.59,5,0,0,0,1,0,4,0,4,1,0,0.3849630272289961
39989,44.51623842585832,2.0,0.946,0.5160078810078811,9.65,30.38,9,1,0,1,14,6,4,2,7,5,21,0.765970168134991
115466,22.897129629272968,5.0,0.7003,0.4403846153846152,6.23,9.68,3,1,0,1,4,4,1,0,0,0,1,0.5596346792260568
187471,130.3075810186565,4.0,0.8885,0.3722222222222222,7.19,3.14,1,0,0,0,3,2,0,0,0,0,1,0.4489383325883024
221396,119.4509837962687,1.0,0.7783,0.42,7.35,4.04,0,0,0,3,1,1,1,0,1,1,1,0.4973238197582603
217259,164.7235532407649,5.0,0.7579,0.5146598639455783,8.92,11.3,1,1,0,0,7,1,1,0,1,1,1,0.5572564591930885
204913,33.18575231451541,1.0,0.9201,0.5020129870129869,7.13,20.29,6,2,1,0,9,5,1,1,2,3,1,0.8416666120098877
131198,140.35969907417893,5.0,0.9872,0.6152777777777777,8.86,9.02,5,0,1,3,5,2,2,0,2,2,0,0.46505755936255855
74576,113.9921990740113,5.0,0.928,0.4777777777777777,5.6,3.29,3,0,0,0,0,1,0,0,0,0,1,0.3730467639245594
132934,568.0614004628733,3.0,0.8172,0.4363636363636364,8.29,5.77,2,0,2,0,2,0,0,0,1,1,3,0.517945832384464
248027,160.08603009255603,5.0,0.9542,0.5569444444444445,8.54,4.98,0,0,1,0,2,0,0,0,1,0,2,0.417763781837856
118042,1485.8008564813065,1.0,-0.2732,0.4961640211640211,8.02,5.01,3,0,0,2,1,0,2,1,0,1,1,0.5609059019011252
4500,-1326.6446412038058,1.0,-0.9353,0.5117628205128205,8.09,16.07,4,1,0,1,1,3,3,5,5,11,8,0.5437305616839838
76558,264.4507060186006,5.0,0.8182,0.6654166666666667,8.02,3.95,0,0,0,1,2,0,0,0,2,0,1,0.36755340742442233
138273,1175.7804629625753,5.0,0.986,0.632748538011696,7.67,8.09,8,0,0,1,6,0,0,0,3,0,5,0.41305506892101884
246682,513.4919560183771,5.0,0.987,0.5416666666666666,8.09,11.37,7,0,0,0,14,0,1,0,1,2,0,0.5437622846691609
18836,150.26583333313465,5.0,0.9895,0.6082380952380952,6.2,6.77,2,0,1,0,8,2,1,1,1,1,4,0.46288076557413643
254318,224.16089120367545,3.0,0.8519,0.5902777777777778,7.83,3.83,3,0,0,0,4,1,1,0,0,1,4,0.3987112132306475
49366,-2187.98554398166,5.0,0.6249,0.6876190476190476,7.45,5.35,1,1,0,0,2,1,1,0,0,0,0,0.29579379535851286
200152,-2402.8245949074626,1.0,-0.2635,0.3959956709956709,12.74,21.61,6,1,0,0,4,8,2,3,4,5,0,0.7783853228717099
221781,487.746759259142,5.0,0.9783,0.5817171717171716,9.81,7.21,2,0,0,0,3,2,1,0,1,2,3,0.44401609102884065
14953,749.8419328704476,2.0,0.4019,0.2377777777777777,6.81,4.42,1,0,0,0,1,0,0,0,0,1,2,0.5297732558282168
